,concept_name,concept_table,MICU,SICU,gap
1527,IMITREX                                                                                                                                                                                                                                                        ,adm,0.00023420574975101924,0.00025022937692864274,1.6023627177623494e-05
1528,"IMMUNE GLOBULIN,GAMMA(IGG)                                                                                                                                                                                                                                     ",adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1529,IMODIUM A-D                                                                                                                                                                                                                                                    ,adm,0.0012295801861928512,0.0016681958461909514,0.0004386156599981003
1530,IMPLANON                                                                                                                                                                                                                                                       ,adm,0.0,0.00016681958461909515,0.00016681958461909515
1531,IMURAN                                                                                                                                                                                                                                                         ,adm,0.00023420574975101924,0.0005004587538572855,0.00026625300410626626
1532,INDAPAMIDE                                                                                                                                                                                                                                                     ,adm,0.00017565431231326444,0.0,0.00017565431231326444
1533,INDERAL                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1534,INDERAL LA                                                                                                                                                                                                                                                     ,adm,0.0012295801861928512,0.0012511468846432136,2.1566698450362423e-05
1535,INDOCIN                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.000583868546166833,0.0005253171087290781
1536,INDOMETHACIN                                                                                                                                                                                                                                                   ,adm,0.00011710287487550962,0.0006672783384763806,0.000550175463600871
1537,INFLIXIMAB                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1538,INFUVITE IV INJ 10ML,med,0.0013466830610683606,0.0,0.0013466830610683606
1539,"INHALER, ASSIST DEVICES                                                                                                                                                                                                                                        ",adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1540,INLYTA                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1541,INSPRA                                                                                                                                                                                                                                                         ,adm,0.00017565431231326444,0.0,0.00017565431231326444
1542,INSUL-CAP                                                                                                                                                                                                                                                      ,adm,0.00017565431231326444,0.00025022937692864274,7.45750646153783e-05
1543,INSULIN (REGULAR) 100 UNITS in 1,med,0.0045670121201448755,0.0,0.0045670121201448755
1544,INSULIN ADMIN. SUPPLIES                                                                                                                                                                                                                                        ,adm,0.0004098600620642837,0.0003336391692381903,7.622089282609338e-05
1545,INSULIN ASPART,med,0.0005855143743775481,0.047626991408751665,0.04704147703437412
1546,INSULIN ASPART                                                                                                                                                                                                                                                 ,adm,0.0024591603723857023,0.0037534406539296407,0.0012942802815439384
1547,INSULIN ASPART 100 UNIT/ML SC SOLN,med,0.025469875285423344,0.04062056885474967,0.015150693569326325
1548,INSULIN ASPART PROTAMINE HUMAN/INSULIN ASPART                                                                                                                                                                                                                  ,adm,0.00023420574975101924,0.0,0.00023420574975101924
1549,INSULIN DETEMIR,med,0.010070847239293827,0.007173242138621091,0.002897605100672736
1550,INSULIN DETEMIR                                                                                                                                                                                                                                                ,adm,0.0005855143743775481,0.0007506881307859281,0.00016517375640837995
1551,INSULIN GLARGINE,med,0.0,0.008758028192502494,0.008758028192502494
1552,INSULIN GLARGINE SYRINGE,med,0.02154692897709377,0.009675535907907519,0.011871393069186251
1553,"INSULIN GLARGINE, HUMAN RECOMBINANT ANALOG                                                                                                                                                                                                                     ",adm,0.0015808888108193799,0.0026691133539055224,0.0010882245430861425
1554,"INSULIN GLARGINE,HUMAN RECOMBINANT ANALOG                                                                                                                                                                                                                      ",adm,0.000936822999004077,0.00041704896154773786,0.0005197740374563391
1555,INSULIN GLULISINE                                                                                                                                                                                                                                              ,adm,0.00011710287487550962,0.00016681958461909515,4.971670974358553e-05
1556,INSULIN HUM-REG (PER UNIT),med,0.006557760993028539,0.013262156977218064,0.006704395984189525
1557,INSULIN HUMALOG (PER UNIT),med,0.005679489431462217,0.0035866210693105455,0.0020928683621516714
1558,INSULIN HUMAN REGULAR,med,0.0032788804965142694,0.027692051046769795,0.024413170550255527
1559,INSULIN LANTUS (PER UNIT),med,0.0022835060600724377,0.002001835015429142,0.00028167104464329584
1560,INSULIN LISPRO,med,0.0004098600620642837,0.08190841604797572,0.08149855598591144
1561,INSULIN LISPRO                                                                                                                                                                                                                                                 ,adm,0.002166403185196928,0.0012511468846432136,0.0009152563005537144
1562,INSULIN LISPRO (HUMAN) 100 UNIT/ML SC SOLN,med,0.03214473915332739,0.01651513887729042,0.01562960027603697
1563,INSULIN LISPRO 100 UNITS/ML SUBQ SOLN,med,0.042566895017247745,0.024188839769768794,0.01837805524747895
1564,INSULIN LISPRO PROTAMINE & INSULIN LISPRO                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1565,INSULIN NPH HUMAN ISOPHANE                                                                                                                                                                                                                                     ,adm,0.0012881316236306058,0.0003336391692381903,0.0009544924543924155
1566,INSULIN PEN NEEDLE                                                                                                                                                                                                                                             ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1567,INSULIN PEN NEEDLE UF                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1568,INSULIN PUMP                                                                                                                                                                                                                                                   ,adm,0.0,0.00016681958461909515,0.00016681958461909515
1569,INSULIN REG 100 UNITS/100 ML,med,0.0,0.07256651930930638,0.07256651930930638
1570,INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN,med,0.026816558346491704,0.03586621069310546,0.009049652346613753
1571,INSULIN REGULAR HUMAN 100 UNIT/ML INJ SOLN,med,0.00960243573979179,0.006005505046287425,0.003596930693504365
1572,"INSULIN REGULAR, HUMAN",med,0.0005269629369397933,0.02193677537741101,0.02140981244047122
1573,"INSULIN REGULAR, HUMAN                                                                                                                                                                                                                                         ",adm,0.0016394402482571347,0.0015013762615718562,0.00013806398668527852
1574,INSULIN SYRINGE                                                                                                                                                                                                                                                ,adm,0.0007026172492530578,0.0003336391692381903,0.00036897808001486746
1575,INSULIN-GLARGINE *UNIT* INJ,med,0.012003044674739737,0.0,0.012003044674739737
1576,INSULIN-LISPRO (rDNA) *UNIT* INJ,med,0.02845599859474884,0.0,0.02845599859474884
1577,INSULIN-REGULAR (HUMAN) *UNIT* INJ,med,0.004449909245269366,0.0,0.004449909245269366
1578,INTELENCE                                                                                                                                                                                                                                                      ,adm,0.0,0.00016681958461909515,0.00016681958461909515
1579,INTUNIV                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1580,INVANZ                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0003336391692381903,0.0002750877318004355
1581,INVEGA                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1582,INVEGA SUSTENNA                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1583,INVOKANA                                                                                                                                                                                                                                                       ,adm,0.00023420574975101924,0.0003336391692381903,9.943341948717105e-05
1584,IODINE                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1585,IODOSORB                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1586,IOHEXOL 350 MG IODINE/ML IV SOLN,med,0.018268048480579502,0.008758028192502494,0.009510020288077008
1587,IOPAMIDOL,med,0.00017565431231326444,0.0039202602385487355,0.003744605926235471
1588,IOPAMIDOL                                                                                                                                                                                                                                                      ,adm,0.00011710287487550962,0.0,0.00011710287487550962
1589,IPRATROPIUM 0.02%,med,0.0,0.02443906914669744,0.02443906914669744
1590,IPRATROPIUM BROMIDE                                                                                                                                                                                                                                            ,adm,0.000936822999004077,0.0018350154308100467,0.0008981924318059697
1591,IPRATROPIUM BROMIDE 0.02 % IN SOLN,med,0.008724164178225467,0.004003670030858284,0.004720494147367183
1592,IPRATROPIUM BROMIDE/ALBUTEROL SULFATE                                                                                                                                                                                                                          ,adm,0.0005855143743775481,0.00041704896154773786,0.0001684654128298103
1593,IPRATROPIUM-ALBUTEROL,med,0.0,0.008007340061716568,0.008007340061716568
1594,IPRATROPIUM-ALBUTEROL                                                                                                                                                                                                                                          ,adm,0.0004684114995020385,0.00016681958461909515,0.0003015919148829433
1595,IPRATROPIUM-ALBUTEROL 0.5 MG-3 MG(2.5 MG BASE)/3 ML INHL NEB SOLN,med,0.03319866502720698,0.020185169738910512,0.01301349528829647
1596,IPRATROPIUM-ALBUTEROL 0.5-2.5 (3) MG/3ML IN SOLN,med,0.03325721646464473,0.036867128200820026,0.0036099117361752947
1597,IPRAtropium 0.5 MG/2.5ML UD INH SOLN,med,0.000936822999004077,0.0,0.000936822999004077
1598,IRBESARTAN                                                                                                                                                                                                                                                     ,adm,0.0003513086246265289,0.0007506881307859281,0.0003993795061593992
1599,IRON                                                                                                                                                                                                                                                           ,adm,0.000936822999004077,0.004754358161644211,0.0038175351626401344
1600,IRON 100-VITAMIN C                                                                                                                                                                                                                                             ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1601,IRON POLYSACCHARIDE COMPLEX                                                                                                                                                                                                                                    ,adm,0.00011710287487550962,0.0,0.00011710287487550962
1602,IRON SUCROSE COMPLEX                                                                                                                                                                                                                                           ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1603,ISENTRESS                                                                                                                                                                                                                                                      ,adm,0.00017565431231326444,0.0003336391692381903,0.00015798485692492586
1604,ISONIAZID                                                                                                                                                                                                                                                      ,adm,0.00011710287487550962,8.340979230954757e-05,3.369308256596205e-05
1605,ISORDIL                                                                                                                                                                                                                                                        ,adm,0.0014052344985061155,0.0014179664692623088,1.2731970756193296e-05
1606,ISOSORBIDE                                                                                                                                                                                                                                                     ,adm,0.0024006089349479474,0.0021686546000482367,0.00023195433489971076
1607,ISOSORBIDE DINITRATE                                                                                                                                                                                                                                           ,adm,0.0005855143743775481,0.000583868546166833,1.6458282107151669e-06
1608,ISOSORBIDE MONONITRATE                                                                                                                                                                                                                                         ,adm,0.0016394402482571347,0.0022520643923577845,0.0006126241441006498
1609,ISOSORBIDE MONONITRATE ER                                                                                                                                                                                                                                      ,adm,0.0,0.00041704896154773786,0.00041704896154773786
1610,ISOSORBIDE MONONITRATE ER 30 MG PO TB24,med,0.004391357807831611,0.006589373592454258,0.0021980157846226474
1611,ISOSOURCE 1.5 CAL                                                                                                                                                                                                                                              ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1612,Insulin Aspart,med,0.013935242110185646,0.013178747184908517,0.0007564949252771291
1613,J-COF DHC                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1614,JAKAFI                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1615,JALYN                                                                                                                                                                                                                                                          ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1616,JANTOVEN                                                                                                                                                                                                                                                       ,adm,0.0,0.00025022937692864274,0.00025022937692864274
1617,JANUMET                                                                                                                                                                                                                                                        ,adm,0.00023420574975101924,8.340979230954757e-05,0.00015079595744147165
1618,JANUMET XR                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1619,JANUVIA                                                                                                                                                                                                                                                        ,adm,0.0025762632472612116,0.0030861623154532602,0.0005098990681920487
1620,JEVITY 1 CAL                                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.00025022937692864274,0.00019167793949088793
1621,JEVITY 1.5 CAL                                                                                                                                                                                                                                                 ,adm,0.0,0.0003336391692381903,0.0003336391692381903
1622,JUNEL                                                                                                                                                                                                                                                          ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1623,JUVEN                                                                                                                                                                                                                                                          ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1624,K EFFERVESCENT                                                                                                                                                                                                                                                 ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1625,K PHOS MONO-SOD PHOS DI & MONO 155-852-130 MG PO TABS,med,0.029392821593752914,0.02919342730834165,0.0001993942854112661
1626,K-DUR                                                                                                                                                                                                                                                          ,adm,0.00023420574975101924,0.0005004587538572855,0.00026625300410626626
1627,K-LOR                                                                                                                                                                                                                                                          ,adm,0.0,0.00025022937692864274,0.00025022937692864274
1628,K-PAX                                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1629,K-PHOS NEUTRAL                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1630,K-TAB                                                                                                                                                                                                                                                          ,adm,0.00011710287487550962,0.0,0.00011710287487550962
1631,KADIAN                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1632,KALETRA                                                                                                                                                                                                                                                        ,adm,0.00017565431231326444,8.340979230954757e-05,9.224452000371686e-05
1633,KAOPECTATE                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1634,KARIVA                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1635,KAY CIEL                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1636,KAYCIEL,med,0.006265003805839765,0.006255734423216068,9.269382623696733e-06
1637,KAYEXALATE,med,0.0041571520580805914,0.0015847860538814038,0.0025723660041991874
1638,KAYEXALATE                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1639,KCL 10 MEQ/100 ML,med,0.0,0.02543998665441201,0.02543998665441201
1640,KCL 20 MEQ/100ML STERILE WATER BAG,med,0.0,8.340979230954757e-05,8.340979230954757e-05
1641,KCL 20 MEQ/50 ML,med,0.0,0.030027525231437126,0.030027525231437126
1642,KCL 40 MEQ/100ML STERILE WATER BAG,med,0.00011710287487550962,0.0,0.00011710287487550962
1643,KCL IN DEXTROSE-NACL 20-5-0.45 MEQ/L-%-% IV SOLN,med,0.008724164178225467,0.026941362915983865,0.0182171987377584
1644,KEFLEX                                                                                                                                                                                                                                                         ,adm,0.0007026172492530578,0.0010843273000241183,0.0003817100507710606
1645,KENALOG                                                                                                                                                                                                                                                        ,adm,0.0010539258738795866,0.0012511468846432136,0.000197221010763627
1646,KEPPRA,med,0.0025177118098234567,0.0014179664692623088,0.001099745340561148
1647,KEPPRA                                                                                                                                                                                                                                                         ,adm,0.004918320744771405,0.0075068813078592814,0.002588560563087877
1648,KETALAR                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1649,KETOCONAZOLE                                                                                                                                                                                                                                                   ,adm,0.0004684114995020385,0.000583868546166833,0.0001154570466647945
1650,KETOROLAC,med,0.0008197201241285674,0.01885061306195775,0.018030892937829182
1651,KETOROLAC 30 MG/ML 1ML SDV INJ,med,0.0008782715615663222,0.0,0.0008782715615663222
1652,KETOROLAC INJ,med,0.0026933661221367213,0.005588456084739687,0.0028950899626029656
1653,KETOROLAC TROMETHAMINE,med,0.0054452836817111975,0.013428976561837159,0.007983692880125962
1654,KETOROLAC TROMETHAMINE                                                                                                                                                                                                                                         ,adm,0.0002927571871887741,0.00025022937692864274,4.252781026013134e-05
1655,KLONOPIN,med,0.0023420574975101926,0.0015847860538814038,0.0007572714436287888
1656,KLONOPIN                                                                                                                                                                                                                                                       ,adm,0.002751917559574476,0.004754358161644211,0.002002440602069735
1657,KLOR-CON,med,0.01897066572983256,0.025773625823650198,0.006802960093817638
1658,KLOR-CON                                                                                                                                                                                                                                                       ,adm,0.0024591603723857023,0.0030027525231437124,0.0005435921507580101
1659,"KLOR-CON,K-TAB",med,0.006440658118153029,0.00825756943864521,0.0018169113204921806
1660,KOATE-DVI                                                                                                                                                                                                                                                      ,adm,0.0,0.00016681958461909515,0.00016681958461909515
1661,KOMBIGLYZE XR                                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1662,KONSYL                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1663,KRILL OIL                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1664,L-CARNITINE                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1665,L-GLUTAMINE                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1666,LABETALOL,med,0.0019321974354459088,0.044374009508679306,0.042441812073233394
1667,LABETALOL 5 MG/1ML 20ML MDV INJ,med,0.005093975057084668,0.0,0.005093975057084668
1668,LABETALOL 5 MG/ML IV SOLN,med,0.01750687979388869,0.015347401784956752,0.002159478008931938
1669,LABETALOL HCL,med,0.004098600620642837,0.011844190507955755,0.007745589887312918
1670,LABETALOL HCL                                                                                                                                                                                                                                                  ,adm,0.0011124773113173414,0.004420718992406022,0.00330824168108868
1671,LABETALOL HCL 5 MG/ML IV SOLN,med,0.006674863867904049,0.020685628492767796,0.014010764624863748
1672,LAC-HYDRIN                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1673,LACOSAMIDE                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.00016681958461909515,0.00010826814718134034
1674,LACRISERT                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1675,LACTAID                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1676,LACTASE                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1677,"LACTATED RINGER'S 1,000 ML BAG",med,0.002107851747759173,0.008507798815573852,0.006399947067814679
1678,LACTATED RINGERS,med,0.004274254932956101,0.01851697389271956,0.01424271895976346
1679,LACTATED RINGERS 1000 ML LVP,med,0.011358978862924434,0.0,0.011358978862924434
1680,LACTATED RINGERS IV : 1000 ML BAG,med,0.00936822999004077,0.023855200600530604,0.014486970610489834
1681,LACTATED RINGERS IV SOLN,med,0.002869020434449986,0.02060221870045825,0.017733198266008263
1682,LACTATED RINGERS IV SOLP,med,0.04438198957781815,0.04195512553170243,0.002426864046115723
1683,LACTINEX                                                                                                                                                                                                                                                       ,adm,0.0004684114995020385,0.00025022937692864274,0.00021818212257339575
1684,LACTO ACIDOPHILUS/L. BULGARICUS/BIFIDO B/S. THERMOPHILUS                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
1685,LACTOBACILLUS ACIDOPH/BIFIDOBACT ANIM/GLOBULIN PROTEIN CONC                                                                                                                                                                                                    ,adm,0.0004098600620642837,8.340979230954757e-05,0.0003264502697547361
1686,LACTOBACILLUS ACIDOPHILUS                                                                                                                                                                                                                                      ,adm,0.0003513086246265289,0.000583868546166833,0.0002325599215403041
1687,LACTOBACILLUS REUTERI                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1688,LACTULOSE,med,0.003630189121140798,0.010092584869455256,0.006462395748314458
1689,LACTULOSE                                                                                                                                                                                                                                                      ,adm,0.0029275718718877407,0.006505963800144711,0.00357839192825697
1690,LACTULOSE 20 GRAM/30 ML ORAL SOLN,med,0.0058551437437754815,0.0027525231462150698,0.0031026205975604117
1691,LACTULOSE 20 GRAM/30 ML UD LIQ,med,0.00948533286491628,0.0,0.00948533286491628
1692,LAMICTAL                                                                                                                                                                                                                                                       ,adm,0.0012295801861928512,0.0018350154308100467,0.0006054352446171955
1693,LAMISIL                                                                                                                                                                                                                                                        ,adm,0.00011710287487550962,0.00016681958461909515,4.971670974358553e-05
1694,LAMIVUDINE                                                                                                                                                                                                                                                     ,adm,0.0,0.00016681958461909515,0.00016681958461909515
1695,LAMOTRIGINE                                                                                                                                                                                                                                                    ,adm,0.0003513086246265289,0.0022520643923577845,0.0019007557677312556
1696,LANCET DEVICE                                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1697,LANOXIN,med,0.00474266643245814,0.007923930269407018,0.0031812638369488784
1698,LANOXIN                                                                                                                                                                                                                                                        ,adm,0.002810468997012231,0.0031695721077628076,0.0003591031107505766
1699,LANSOPRAZOL-AMOXICIL-CLARITHRO                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1700,LANSOPRAZOLE                                                                                                                                                                                                                                                   ,adm,0.0012295801861928512,0.0009175077154050233,0.0003120724707878278
1701,LANTUS,med,0.011534633175237698,0.01885061306195775,0.007315979886720052
1702,LANTUS                                                                                                                                                                                                                                                         ,adm,0.013056970548619323,0.01826674451579092,0.005209773967171595
1703,LANTUS SOLOSTAR                                                                                                                                                                                                                                                ,adm,0.00023420574975101924,8.340979230954757e-05,0.00015079595744147165
1704,LASIX,med,0.027577727033182516,0.04245558428555971,0.014877857252377197
1705,LASIX                                                                                                                                                                                                                                                          ,adm,0.02968557878094169,0.03978647093165419,0.010100892150712498
1706,LATANOPROST                                                                                                                                                                                                                                                    ,adm,0.0003513086246265289,0.0020852448077386893,0.0017339361831121604
1707,LATUDA                                                                                                                                                                                                                                                         ,adm,0.0004098600620642837,0.0005004587538572855,9.059869179300179e-05
1708,LAXATIVE                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
1709,LDH,lab,0.08958369927976487,0.055050462924301394,0.03453323635546347
1710,LDL,lab,0.08454827566011795,0.09366919676362193,0.009120921103503973
1711,LECITHIN                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1712,LEFLUNOMIDE                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
1713,LENALIDOMIDE                                                                                                                                                                                                                                                   ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
