Unnamed: 0,concept_name,concept_table,MICU,SICU,gap
2136,NARATRIPTAN                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2138,NASA MIST                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2139,NASACORT                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2140,NASACORT AQ                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2141,NASAL & SINUS DECONGESTANT                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2142,NASONEB NASAL NEBULIZER                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2143,NASONEX                                                                                                                                                                                                                                                        ,adm,0.000936822999004,0.0013345566769527,0.0003977336779486
2144,NATEGLINIDE                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2145,NATURAL TEARS                                                                                                                                                                                                                                                  ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2146,NEBIVOLOL HCL                                                                                                                                                                                                                                                  ,adm,0.000702617249253,0.0006672783384763,3.533891077667716e-05
2147,NEBULIZER                                                                                                                                                                                                                                                      ,adm,0.0001171028748755,0.0,0.0001171028748755
2148,NEBULIZER ACCESSORIES                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2149,"NEBULIZER/COMPRESSOR, FOR NEBULIZER                                                                                                                                                                                                                            ",adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2150,NEFAZODONE HCL                                                                                                                                                                                                                                                 ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2151,NEO-POLYCIN                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2152,NEOMYCIN SULF/BACITRACIN ZINC/POLYMYXIN B SULF/PRAMOXINE HCL                                                                                                                                                                                                   ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2153,NEOMYCIN SULFATE                                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2154,NEOSPORIN                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2155,NEOSPORIN + PAIN RELIEF                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2157,NEPHRO-VITE                                                                                                                                                                                                                                                    ,adm,0.0009953744364418,0.0003336391692381,0.0006617352672036
2158,NEPHROCAPS                                                                                                                                                                                                                                                     ,adm,0.0009953744364418,0.0012511468846432,0.0002557724482013
2159,NEPHRONEX                                                                                                                                                                                                                                                      ,adm,0.000234205749751,0.0,0.000234205749751
2160,NEULASTA                                                                                                                                                                                                                                                       ,adm,0.0001756543123132,8.340979230954757e-05,9.224452000371686e-05
2161,NEUPOGEN                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2162,NEUPRO                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2163,NEURO B-12 FORTE S                                                                                                                                                                                                                                             ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2165,NEURONTIN                                                                                                                                                                                                                                                      ,adm,0.0105392587387958,0.0147635332387899,0.004224274499994
2166,NEUROTIPS                                                                                                                                                                                                                                                      ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2167,NEVANAC                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2168,NEXAVAR                                                                                                                                                                                                                                                        ,adm,0.0001756543123132,0.0,0.0001756543123132
2169,NEXIUM                                                                                                                                                                                                                                                         ,adm,0.0048597693073336,0.0061723246309065,0.0013125553235728
2171,NIACIN                                                                                                                                                                                                                                                         ,adm,0.0013466830610683,0.0015847860538814,0.000238102992813
2172,NIACIN FLUSH FREE                                                                                                                                                                                                                                              ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2173,NIACOR                                                                                                                                                                                                                                                         ,adm,0.0,0.0002502293769286,0.0002502293769286
2174,NIASPAN                                                                                                                                                                                                                                                        ,adm,0.000234205749751,0.0006672783384763,0.0004330725887253
2175,NICARDIPINE HCL                                                                                                                                                                                                                                                ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2177,NICODERM CQ                                                                                                                                                                                                                                                    ,adm,0.0008197201241285,0.0008340979230954,1.4377798966908354e-05
2178,NICORETTE                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2179,NICOTINE                                                                                                                                                                                                                                                       ,adm,0.000468411499502,0.0010009175077145,0.0005325060082125
2181,NICOTINE PATCH                                                                                                                                                                                                                                                 ,adm,0.0001171028748755,0.0008340979230954,0.0007169950482199
2182,NICOTROL                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2183,NIFEDIAC CC                                                                                                                                                                                                                                                    ,adm,0.0001171028748755,0.000166819584619,4.971670974358553e-05
2184,NIFEDICAL XL                                                                                                                                                                                                                                                   ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2185,NIFEDIPINE                                                                                                                                                                                                                                                     ,adm,0.0012881316236306,0.0030861623154532,0.0017980306918226
2186,NIFEDIPINE ER                                                                                                                                                                                                                                                  ,adm,0.0001171028748755,0.0002502293769286,0.0001331265020531
2187,NIFEDIPINE XL                                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2188,NIMODIPINE                                                                                                                                                                                                                                                     ,adm,0.0,0.000166819584619,0.000166819584619
2189,NISOLDIPINE                                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2191,NITRO-BID                                                                                                                                                                                                                                                      ,adm,0.0002927571871887,8.340979230954757e-05,0.0002093473948792
2192,NITRO-DUR                                                                                                                                                                                                                                                      ,adm,0.0001756543123132,8.340979230954757e-05,9.224452000371686e-05
2193,NITROFURANTOIN                                                                                                                                                                                                                                                 ,adm,0.0001171028748755,0.0004170489615477,0.0002999460866722
2194,NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2196,NITROGLYCERIN                                                                                                                                                                                                                                                  ,adm,0.0037472919960163,0.0055050462924301,0.0017577542964138
2201,NITROGLYCERIN PATCH                                                                                                                                                                                                                                            ,adm,5.855143743775481e-05,0.000166819584619,0.0001082681471813
2203,NITROLINGUAL                                                                                                                                                                                                                                                   ,adm,0.0002927571871887,0.000166819584619,0.0001259376025696
2205,NITROSTAT                                                                                                                                                                                                                                                      ,adm,0.0059722466186509,0.0080907498540261,0.0021185032353751
2206,NIZORAL                                                                                                                                                                                                                                                        ,adm,0.0001756543123132,0.0003336391692381,0.0001579848569249
2208,NORCO                                                                                                                                                                                                                                                          ,adm,0.0210785174775917,0.0214363166235537,0.0003577991459619
2217,NORETHINDRONE                                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2218,NORETHINDRONE A-E ESTRADIOL                                                                                                                                                                                                                                    ,adm,0.0,0.000166819584619,0.000166819584619
2219,NORFLOXACIN                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2220,NORMAL SALINE                                                                                                                                                                                                                                                  ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2223,NORMOSOL-M AND DEXTROSE                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2224,NORPRAMIN                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2225,NORTRIPTYLINE HCL                                                                                                                                                                                                                                              ,adm,0.000234205749751,0.0010009175077145,0.0007667117579635
2227,NORVASC                                                                                                                                                                                                                                                        ,adm,0.0136424849229968,0.0201017599466009,0.006459275023604
2228,NORVIR                                                                                                                                                                                                                                                         ,adm,0.0002927571871887,0.0006672783384763,0.0003745211512876
2229,NOVOFINE                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2230,NOVOLIN 70-30                                                                                                                                                                                                                                                  ,adm,0.0012295801861928,0.0014179664692623,0.0001883862830694
2231,NOVOLIN N                                                                                                                                                                                                                                                      ,adm,0.0006440658118153,0.0005004587538572,0.000143607057958
2232,NOVOLIN R                                                                                                                                                                                                                                                      ,adm,0.001171028748755,0.0010009175077145,0.0001701112410405
2234,NOVOLOG                                                                                                                                                                                                                                                        ,adm,0.0087241641782254,0.0087580281925024,3.3864014277027246e-05
2235,NOVOLOG FLEXPEN                                                                                                                                                                                                                                                ,adm,0.0001171028748755,0.000166819584619,4.971670974358553e-05
2236,NOVOLOG MIX 70-30                                                                                                                                                                                                                                              ,adm,0.0003513086246265,0.0005838685461668,0.0002325599215403
2237,NOXAFIL                                                                                                                                                                                                                                                        ,adm,0.0001171028748755,0.0,0.0001171028748755
2238,"NPH, HUMAN INSULIN ISOPHANE                                                                                                                                                                                                                                    ",adm,0.0001171028748755,0.0003336391692381,0.0002165362943626
2243,NUCYNTA                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2244,NUEDEXTA                                                                                                                                                                                                                                                       ,adm,0.0,0.000166819584619,0.000166819584619
2245,NUTRITIONAL SUPPLEMENT                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2246,NYAMYC                                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2247,NYDRAZID                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2248,NYQUIL D                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2250,NYSTATIN                                                                                                                                                                                                                                                       ,adm,0.0018736459980081,0.004420718992406,0.0025470729943978
2251,NYSTATIN-TRIAMCINOLONE                                                                                                                                                                                                                                         ,adm,5.855143743775481e-05,0.000166819584619,0.0001082681471813
2252,NYSTATIN/LIDOCAINE HCL/DIPHENHYDRAMINE HCL                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2253,NYSTOP                                                                                                                                                                                                                                                         ,adm,0.0006440658118153,0.000166819584619,0.0004772462271962
2256,O2 Content,lab,0.0141108964224989,0.0369505379931295,0.0228396415706306
2257,O2 Sat (%),lab,0.4396041922826631,0.4656768704642041,0.0260726781815409
2258,OCEAN                                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2259,OCELLA                                                                                                                                                                                                                                                         ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2260,OCTREOTIDE ACETATE                                                                                                                                                                                                                                             ,adm,5.855143743775481e-05,0.0005004587538572,0.0004419073164195
2261,OCUFLOX                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2262,OCUVITE                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0004170489615477,0.0003584975241099
2263,OCUVITE WITH LUTEIN                                                                                                                                                                                                                                            ,adm,0.0001756543123132,0.0,0.0001756543123132
2264,OFLOXACIN                                                                                                                                                                                                                                                      ,adm,0.000234205749751,0.0,0.000234205749751
2265,OLANZAPINE                                                                                                                                                                                                                                                     ,adm,0.0005855143743775,0.0008340979230954,0.0002485835487179
2266,OLMESARTAN MEDOXOMIL                                                                                                                                                                                                                                           ,adm,0.0001171028748755,0.0003336391692381,0.0002165362943626
2267,OLMESARTAN MEDOXOMIL/AMLODIPINE BESYLATE/HYDROCHLOROTHIAZIDE                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2268,OLMESARTAN MEDOXOMIL/HYDROCHLOROTHIAZIDE                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0004170489615477,0.0003584975241099
2269,OLODATEROL HCL                                                                                                                                                                                                                                                 ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2270,OLOPATADINE HCL                                                                                                                                                                                                                                                ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2271,OMALIZUMAB                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2272,OMEGA 3                                                                                                                                                                                                                                                        ,adm,0.0014637859359438,0.0026691133539055,0.0012053274179616
2273,OMEGA 3 FATTY ACIDS/DHA/EPA/VITAMIN D3                                                                                                                                                                                                                         ,adm,0.0001171028748755,0.0002502293769286,0.0001331265020531
2274,OMEGA 3-6-9 FATTY ACIDS                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.000166819584619,0.0001082681471813
2275,OMEGA-3                                                                                                                                                                                                                                                        ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2276,OMEGA-3 FATTY ACIDS                                                                                                                                                                                                                                            ,adm,5.855143743775481e-05,0.0002502293769286,0.0001916779394908
2277,OMEGA-3 FATTY ACIDS/DHA/EPA/FISH OIL/VITAMIN D3                                                                                                                                                                                                                ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2278,OMEGA-3 FATTY ACIDS/FISH OIL                                                                                                                                                                                                                                   ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2279,OMEGA-3 FISH OIL                                                                                                                                                                                                                                               ,adm,0.0,0.000166819584619,0.000166819584619
2280,OMEPRAZOLE                                                                                                                                                                                                                                                     ,adm,0.0105978101762336,0.033363916923819,0.0227661067475854
2282,OMNICAP                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2284,ONDANSETRON                                                                                                                                                                                                                                                    ,adm,0.0020493003103214,0.0025022937692864,0.000452993458965
2293,ONE DAILY                                                                                                                                                                                                                                                      ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2294,ONFI                                                                                                                                                                                                                                                           ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2295,ONGLYZA                                                                                                                                                                                                                                                        ,adm,0.000234205749751,0.000166819584619,6.73861651319241e-05
2296,OPANA                                                                                                                                                                                                                                                          ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2298,ORAPRED                                                                                                                                                                                                                                                        ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2299,ORPHENADRINE CITRATE                                                                                                                                                                                                                                           ,adm,0.0001756543123132,0.000166819584619,8.83472769416929e-06
2300,ORTHO EVRA                                                                                                                                                                                                                                                     ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2301,ORTHO TRI-CYCLEN                                                                                                                                                                                                                                               ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2302,OS-CAL 500                                                                                                                                                                                                                                                     ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2303,OS-CAL 500+D                                                                                                                                                                                                                                                   ,adm,0.0001171028748755,8.340979230954757e-05,3.369308256596205e-05
2304,OS-CAL 500+D3                                                                                                                                                                                                                                                  ,adm,0.0001756543123132,0.0002502293769286,7.45750646153783e-05
2305,OS-CAL ULTRA                                                                                                                                                                                                                                                   ,adm,0.0001171028748755,0.0,0.0001171028748755
2306,OSMOLITE                                                                                                                                                                                                                                                       ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2307,OSTEO BI-FLEX                                                                                                                                                                                                                                                  ,adm,0.0001171028748755,0.0005004587538572,0.0003833558789817
2308,OXANDRIN                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2309,OXAZEPAM                                                                                                                                                                                                                                                       ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2310,OXCARBAZEPINE                                                                                                                                                                                                                                                  ,adm,0.000234205749751,0.0012511468846432,0.0010169411348921
2311,OXYBUTYNIN                                                                                                                                                                                                                                                     ,adm,0.0013466830610683,0.0025857035615959,0.0012390205005276
2312,OXYBUTYNIN CHLORIDE                                                                                                                                                                                                                                            ,adm,0.0001171028748755,0.0,0.0001171028748755
2313,OXYBUTYNIN CHLORIDE ER                                                                                                                                                                                                                                         ,adm,0.0,0.0004170489615477,0.0004170489615477
2316,OXYCODONE CONCENTRATE                                                                                                                                                                                                                                          ,adm,0.0016394402482571,0.0034198014846914,0.0017803612364343
2317,OXYCODONE HCL                                                                                                                                                                                                                                                  ,adm,0.0012881316236306,0.0095921261155979,0.0083039944919673
2319,OXYCODONE HCL-ACETAMINOPHEN                                                                                                                                                                                                                                    ,adm,0.0001171028748755,0.0006672783384763,0.0005501754636008
2320,OXYCODONE HCL/ACETAMINOPHEN                                                                                                                                                                                                                                    ,adm,5.855143743775481e-05,0.0,5.855143743775481e-05
2323,OXYCODONE-ACETAMINOPHEN                                                                                                                                                                                                                                        ,adm,0.0001171028748755,0.000166819584619,4.971670974358553e-05
2326,OXYCONTIN                                                                                                                                                                                                                                                      ,adm,0.001171028748755,0.0017516056385004,0.0005805768897454
2327,OXYMETAZOLINE HCL                                                                                                                                                                                                                                              ,adm,5.855143743775481e-05,8.340979230954757e-05,2.4858354871792764e-05
2328,OXYMORPHONE HCL                                                                                                                                                                                                                                                ,adm,0.0001171028748755,0.0,0.0001171028748755
2329,OYSCO 500+D                                                                                                                                                                                                                                                    ,adm,0.0,8.340979230954757e-05,8.340979230954757e-05
2330,OYSTER SHELL CALCIUM                                                                                                                                                                                                                                           ,adm,0.0,0.000166819584619,0.000166819584619
2333,Oxyhemoglobin,lab,0.0532818080683568,0.0537159062473486,0.0004340981789917
2334,PACERONE                                                                                                                                                                                                                                                       ,adm,0.0022835060600724,0.0020018350154291,0.0002816710446432
